FECHA,PROVINCIA,TIPO_TRANSPORTE,TOTAL_VIAJES
2024-07-29,CORRIENTES,COLECTIVO,89792
2024-07-29,ENTRE RÍOS,COLECTIVO,96485
2024-07-29,FORMOSA,COLECTIVO,10090
2024-07-29,JUJUY,COLECTIVO,175415
2024-07-29,LA PAMPA,COLECTIVO,11551
2024-07-29,MENDOZA,COLECTIVO,738149
2024-07-29,NEUQUÉN,COLECTIVO,109418
2024-07-29,RÍO NEGRO,COLECTIVO,57487
2024-07-29,SAN JUAN,COLECTIVO,313788
2024-07-29,SAN LUIS,COLECTIVO,53206
2024-07-29,SANTA CRUZ,COLECTIVO,8380
2024-07-29,SANTA FE,COLECTIVO,567500
2024-07-29,SANTIAGO DEL ESTERO,COLECTIVO,1884
2024-07-29,TIERRA DEL FUEGO,COLECTIVO,29147
2024-07-30,BUENOS AIRES,LANCHAS,1094
2024-07-30,BUENOS AIRES,COLECTIVO,5425189
2024-07-30,CATAMARCA,COLECTIVO,57689
2024-07-30,CHACO,COLECTIVO,80921
2024-07-30,CHUBUT,COLECTIVO,78215
2024-07-30,CORDOBA,COLECTIVO,8057
2024-07-30,CORRIENTES,COLECTIVO,91753
2024-07-30,ENTRE RÍOS,COLECTIVO,109096
2024-07-30,FORMOSA,COLECTIVO,10999
2024-07-30,JUJUY,COLECTIVO,199696
2024-07-30,LA PAMPA,COLECTIVO,11750
2024-07-30,MENDOZA,COLECTIVO,741602
2024-07-30,NEUQUÉN,COLECTIVO,114351
2024-07-30,RÍO NEGRO,COLECTIVO,57717
2024-07-30,SAN JUAN,COLECTIVO,317997
2024-07-30,SAN LUIS,COLECTIVO,53793
2024-07-30,SANTA CRUZ,COLECTIVO,8640
2024-07-30,SANTA FE,COLECTIVO,587450
2024-07-30,SANTIAGO DEL ESTERO,COLECTIVO,2010
2024-07-30,TIERRA DEL FUEGO,COLECTIVO,30354
2024-07-31,BUENOS AIRES,LANCHAS,1110
2024-07-31,BUENOS AIRES,COLECTIVO,5549220
2024-07-31,CATAMARCA,COLECTIVO,61032
2024-07-31,CHACO,COLECTIVO,84405
2024-07-31,CHUBUT,COLECTIVO,88451
2024-07-31,CORDOBA,COLECTIVO,8480
2024-07-31,CORRIENTES,COLECTIVO,96365
2024-07-31,ENTRE RÍOS,COLECTIVO,108837
2024-07-31,FORMOSA,COLECTIVO,12224
2024-07-31,JUJUY,COLECTIVO,209234
2024-07-31,LA PAMPA,COLECTIVO,12232
2024-07-31,MENDOZA,COLECTIVO,749917
2024-07-31,NEUQUÉN,COLECTIVO,101122
2024-07-31,RÍO NEGRO,COLECTIVO,57626
2024-07-31,SAN JUAN,COLECTIVO,313208
2024-07-31,SAN LUIS,COLECTIVO,55569
2024-07-31,SANTA CRUZ,COLECTIVO,7543
2024-07-31,SANTA FE,COLECTIVO,588087
2024-07-31,SANTIAGO DEL ESTERO,COLECTIVO,2044
2024-07-31,TIERRA DEL FUEGO,COLECTIVO,29881
2024-08-01,BUENOS AIRES,LANCHAS,1174
2024-08-01,BUENOS AIRES,COLECTIVO,5561984
2024-08-01,CATAMARCA,COLECTIVO,59277
2024-08-01,CHACO,COLECTIVO,85979
2024-08-01,CHUBUT,COLECTIVO,91028
2024-08-01,CORDOBA,COLECTIVO,8848
2024-08-01,CORRIENTES,COLECTIVO,96789
2024-08-01,ENTRE RÍOS,COLECTIVO,90627
2024-08-01,FORMOSA,COLECTIVO,12439
2024-08-01,JUJUY,COLECTIVO,120978
2024-08-01,LA PAMPA,COLECTIVO,12263
2024-08-01,MENDOZA,COLECTIVO,743484
2024-08-01,NEUQUÉN,COLECTIVO,101580
2024-08-01,RÍO NEGRO,COLECTIVO,52784
2024-08-01,SAN JUAN,COLECTIVO,312379
2024-08-01,SAN LUIS,COLECTIVO,54092
2024-08-01,SANTA CRUZ,COLECTIVO,9104
2024-08-01,SANTA FE,COLECTIVO,606545
2024-08-01,SANTIAGO DEL ESTERO,COLECTIVO,2016
2024-08-01,TIERRA DEL FUEGO,COLECTIVO,27756
2024-08-02,BUENOS AIRES,LANCHAS,1331
2024-08-02,BUENOS AIRES,COLECTIVO,5690627
2024-08-02,CATAMARCA,COLECTIVO,58568
2024-08-02,CHACO,COLECTIVO,87479
2024-08-02,CHUBUT,COLECTIVO,91402
2024-08-02,CORDOBA,COLECTIVO,9051
2024-08-02,CORRIENTES,COLECTIVO,95167
2024-08-02,ENTRE RÍOS,COLECTIVO,91117
2024-08-02,FORMOSA,COLECTIVO,12442
2024-08-02,JUJUY,COLECTIVO,200169
2024-08-02,LA PAMPA,COLECTIVO,11993
2024-08-02,MENDOZA,COLECTIVO,544572
2024-08-02,NEUQUÉN,COLECTIVO,120077
2024-08-02,RÍO NEGRO,COLECTIVO,55258
2024-08-02,SAN JUAN,COLECTIVO,202019
2024-08-02,SAN LUIS,COLECTIVO,53806
2024-08-02,SANTA CRUZ,COLECTIVO,5091
2024-08-02,SANTA FE,COLECTIVO,608032
2024-08-02,SANTIAGO DEL ESTERO,COLECTIVO,2005
2024-08-02,TIERRA DEL FUEGO,COLECTIVO,28422
2024-08-03,BUENOS AIRES,LANCHAS,912
2024-08-03,BUENOS AIRES,COLECTIVO,2937753
2024-08-03,CATAMARCA,COLECTIVO,24245
2024-08-03,CHACO,COLECTIVO,48486
2024-08-03,CHUBUT,COLECTIVO,46893
2024-08-03,CORDOBA,COLECTIVO,26
2024-08-03,CORRIENTES,COLECTIVO,38578
2024-08-03,ENTRE RÍOS,COLECTIVO,45550
2024-08-03,FORMOSA,COLECTIVO,6930
2024-08-03,JUJUY,COLECTIVO,119455
2024-08-03,LA PAMPA,COLECTIVO,4898
2024-08-03,MENDOZA,COLECTIVO,417947
2024-08-03,NEUQUÉN,COLECTIVO,67044
2024-08-03,RÍO NEGRO,COLECTIVO,32368
2024-08-03,SAN JUAN,COLECTIVO,161267
2024-08-03,SAN LUIS,COLECTIVO,20947
2024-08-03,SANTA CRUZ,COLECTIVO,3743
2024-08-03,SANTA FE,COLECTIVO,261861
2024-08-03,SANTIAGO DEL ESTERO,COLECTIVO,1054
2024-08-03,TIERRA DEL FUEGO,COLECTIVO,13692
2024-08-04,BUENOS AIRES,COLECTIVO,1909763
2024-08-04,BUENOS AIRES,LANCHAS,877
2024-08-04,CATAMARCA,COLECTIVO,11012
2024-08-04,CHACO,COLECTIVO,23735
2024-08-04,CHUBUT,COLECTIVO,22980
2024-08-04,CORRIENTES,COLECTIVO,19337
2024-08-04,ENTRE RÍOS,COLECTIVO,25066
2024-08-04,FORMOSA,COLECTIVO,3203
2024-08-04,JUJUY,COLECTIVO,65642
2024-08-04,LA PAMPA,COLECTIVO,1839
2024-08-04,MENDOZA,COLECTIVO,225897
2024-08-04,NEUQUÉN,COLECTIVO,39519
2024-08-04,RÍO NEGRO,COLECTIVO,20357
2024-08-04,SAN JUAN,COLECTIVO,83723
2024-08-04,SAN LUIS,COLECTIVO,10528
2024-08-04,SANTA CRUZ,COLECTIVO,2228
2024-08-04,SANTA FE,COLECTIVO,159878
2024-08-04,SANTIAGO DEL ESTERO,COLECTIVO,4
2024-08-04,TIERRA DEL FUEGO,COLECTIVO,7507
2024-08-05,BUENOS AIRES,COLECTIVO,5590683
2024-08-05,BUENOS AIRES,LANCHAS,1335
2024-08-05,CATAMARCA,COLECTIVO,65542
2024-08-05,CHACO,COLECTIVO,93623
2024-08-05,CHUBUT,COLECTIVO,80001
2024-08-05,CORDOBA,COLECTIVO,776
2024-08-05,CORRIENTES,COLECTIVO,105620
2024-08-05,ENTRE RÍOS,COLECTIVO,113534
2024-08-05,FORMOSA,COLECTIVO,13074
2024-08-05,JUJUY,COLECTIVO,206024
2024-08-05,LA PAMPA,COLECTIVO,13388
2024-08-05,MENDOZA,COLECTIVO,766044
2024-08-05,NEUQUÉN,COLECTIVO,121421
2024-08-05,RÍO NEGRO,COLECTIVO,59781
2024-08-05,SAN JUAN,COLECTIVO,322689
2024-08-05,SAN LUIS,COLECTIVO,56198
2024-08-05,SANTA CRUZ,COLECTIVO,9836
2024-08-05,SANTA FE,COLECTIVO,616670
2024-08-05,SANTIAGO DEL ESTERO,COLECTIVO,2440
2024-08-05,TIERRA DEL FUEGO,COLECTIVO,31337
2024-08-06,BUENOS AIRES,LANCHAS,1072
2024-08-06,BUENOS AIRES,COLECTIVO,5145803
2024-08-06,CATAMARCA,COLECTIVO,68060
2024-08-06,CHACO,COLECTIVO,89656
2024-08-06,CHUBUT,COLECTIVO,72779
2024-08-06,CORDOBA,COLECTIVO,4335
2024-08-06,CORRIENTES,COLECTIVO,101738
2024-08-06,ENTRE RÍOS,COLECTIVO,76225
2024-08-06,FORMOSA,COLECTIVO,13230
2024-08-06,JUJUY,COLECTIVO,138429
2024-08-06,LA PAMPA,COLECTIVO,12983
2024-08-06,MENDOZA,COLECTIVO,712279
2024-08-06,NEUQUÉN,COLECTIVO,107167
2024-08-06,RÍO NEGRO,COLECTIVO,59923
2024-08-06,SAN JUAN,COLECTIVO,319487
2024-08-06,SAN LUIS,COLECTIVO,49789
2024-08-06,SANTA CRUZ,COLECTIVO,9274
2024-08-06,SANTA FE,COLECTIVO,618413
2024-08-06,SANTIAGO DEL ESTERO,COLECTIVO,2467
2024-08-06,TIERRA DEL FUEGO,COLECTIVO,31725
2024-08-07,BUENOS AIRES,LANCHAS,1128
2024-08-07,BUENOS AIRES,COLECTIVO,5635439
2024-08-07,CATAMARCA,COLECTIVO,65560
2024-08-07,CHACO,COLECTIVO,64596
2024-08-07,CHUBUT,COLECTIVO,96311
2024-08-07,CORDOBA,COLECTIVO,6298
2024-08-07,CORRIENTES,COLECTIVO,63926
2024-08-07,ENTRE RÍOS,COLECTIVO,96548
2024-08-07,FORMOSA,COLECTIVO,5669
2024-08-07,JUJUY,COLECTIVO,197787
2024-08-07,LA PAMPA,COLECTIVO,11406
2024-08-07,MENDOZA,COLECTIVO,745566
2024-08-07,NEUQUÉN,COLECTIVO,103996
2024-08-07,RÍO NEGRO,COLECTIVO,57913
2024-08-07,SAN JUAN,COLECTIVO,318864
2024-08-07,SAN LUIS,COLECTIVO,54081
2024-08-07,SANTA CRUZ,COLECTIVO,9133
2024-08-07,SANTA FE,COLECTIVO,591996
2024-08-07,SANTIAGO DEL ESTERO,COLECTIVO,2458
2024-08-07,TIERRA DEL FUEGO,COLECTIVO,31666
2024-08-08,BUENOS AIRES,COLECTIVO,5119795
2024-08-08,BUENOS AIRES,LANCHAS,952
2024-08-08,CATAMARCA,COLECTIVO,63189
2024-08-08,CHACO,COLECTIVO,36952
2024-08-08,CHUBUT,COLECTIVO,100974
2024-08-08,CORDOBA,COLECTIVO,6175
2024-08-08,CORRIENTES,COLECTIVO,107671
2024-08-08,ENTRE RÍOS,COLECTIVO,104253
2024-08-08,FORMOSA,COLECTIVO,13560
2024-08-08,JUJUY,COLECTIVO,185131
2024-08-08,LA PAMPA,COLECTIVO,11583
2024-08-08,MENDOZA,COLECTIVO,757531
2024-08-08,NEUQUÉN,COLECTIVO,110801
2024-08-08,RÍO NEGRO,COLECTIVO,60569
2024-08-08,SAN JUAN,COLECTIVO,330751
2024-08-08,SAN LUIS,COLECTIVO,54291
2024-08-08,SANTA CRUZ,COLECTIVO,9394
2024-08-08,SANTA FE,COLECTIVO,577733
2024-08-08,SANTIAGO DEL ESTERO,COLECTIVO,2613
2024-08-08,TIERRA DEL FUEGO,COLECTIVO,31187
2024-08-09,BUENOS AIRES,LANCHAS,1302
2024-08-09,BUENOS AIRES,COLECTIVO,5756858
2024-08-09,CATAMARCA,COLECTIVO,64762
2024-08-09,CHACO,COLECTIVO,91756
2024-08-09,CHUBUT,COLECTIVO,101637
2024-08-09,CORDOBA,COLECTIVO,6997
2024-08-09,CORRIENTES,COLECTIVO,105351
2024-08-09,ENTRE RÍOS,COLECTIVO,113807
2024-08-09,FORMOSA,COLECTIVO,14392
2024-08-09,JUJUY,COLECTIVO,200795
2024-08-09,LA PAMPA,COLECTIVO,12948
2024-08-09,MENDOZA,COLECTIVO,775222
2024-08-09,NEUQUÉN,COLECTIVO,123459
2024-08-09,RÍO NEGRO,COLECTIVO,60287
2024-08-09,SAN JUAN,COLECTIVO,346162
2024-08-09,SAN LUIS,COLECTIVO,56352
2024-08-09,SANTA CRUZ,COLECTIVO,8952
2024-08-09,SANTA FE,COLECTIVO,633035
2024-08-09,SANTIAGO DEL ESTERO,COLECTIVO,2460
2024-08-09,TIERRA DEL FUEGO,COLECTIVO,32152
2024-08-10,BUENOS AIRES,COLECTIVO,3732713
2024-08-10,BUENOS AIRES,LANCHAS,1249
2024-08-10,CATAMARCA,COLECTIVO,26013
2024-08-10,CHACO,COLECTIVO,47433
2024-08-10,CHUBUT,COLECTIVO,51588
2024-08-10,CORDOBA,COLECTIVO,3378
2024-08-10,CORRIENTES,COLECTIVO,40240
2024-08-10,ENTRE RÍOS,COLECTIVO,54533
2024-08-10,FORMOSA,COLECTIVO,7295
2024-08-10,JUJUY,COLECTIVO,134053
2024-08-10,LA PAMPA,COLECTIVO,4605
2024-08-10,MENDOZA,COLECTIVO,427646
2024-08-10,NEUQUÉN,COLECTIVO,64128
2024-08-10,RÍO NEGRO,COLECTIVO,31961
2024-08-10,SAN JUAN,COLECTIVO,169469
2024-08-10,SAN LUIS,COLECTIVO,22661
2024-08-10,SANTA CRUZ,COLECTIVO,4586
2024-08-10,SANTA FE,COLECTIVO,278486
2024-08-10,SANTIAGO DEL ESTERO,COLECTIVO,1231
2024-08-10,TIERRA DEL FUEGO,COLECTIVO,15686
2024-08-11,BUENOS AIRES,LANCHAS,828
2024-08-11,BUENOS AIRES,COLECTIVO,1922999
2024-08-11,CATAMARCA,COLECTIVO,12610
2024-08-11,CHACO,COLECTIVO,26077
2024-08-11,CHUBUT,COLECTIVO,27162
2024-08-11,CORDOBA,COLECTIVO,1549
2024-08-11,CORRIENTES,COLECTIVO,23647
2024-08-11,ENTRE RÍOS,COLECTIVO,30737
2024-08-11,FORMOSA,COLECTIVO,4178
2024-08-11,JUJUY,COLECTIVO,76600
2024-08-11,LA PAMPA,COLECTIVO,1941
2024-08-11,MENDOZA,COLECTIVO,231539
2024-08-11,NEUQUÉN,COLECTIVO,41909
2024-08-11,RÍO NEGRO,COLECTIVO,19660
2024-08-11,SAN JUAN,COLECTIVO,84358
2024-08-11,SAN LUIS,COLECTIVO,11668
2024-08-11,SANTA CRUZ,COLECTIVO,2486
2024-08-11,SANTA FE,COLECTIVO,167350
2024-08-11,TIERRA DEL FUEGO,COLECTIVO,8448
2024-08-12,BUENOS AIRES,LANCHAS,1211
2024-08-12,BUENOS AIRES,COLECTIVO,5645465
2024-08-12,CATAMARCA,COLECTIVO,62736
2024-08-12,CHACO,COLECTIVO,88781
2024-08-12,CHUBUT,COLECTIVO,100024
2024-08-12,CORDOBA,COLECTIVO,7366
2024-08-12,CORRIENTES,COLECTIVO,111474
2024-08-12,ENTRE RÍOS,COLECTIVO,124621
2024-08-12,FORMOSA,COLECTIVO,15193
2024-08-12,JUJUY,COLECTIVO,205740
2024-08-12,LA PAMPA,COLECTIVO,13070
2024-08-12,MENDOZA,COLECTIVO,780298
2024-08-12,NEUQUÉN,COLECTIVO,110596
2024-08-12,RÍO NEGRO,COLECTIVO,59127
2024-08-12,SAN JUAN,COLECTIVO,338434
2024-08-12,SAN LUIS,COLECTIVO,56814
2024-08-12,SANTA CRUZ,COLECTIVO,8703
2024-08-12,SANTA FE,COLECTIVO,613307
2024-08-12,SANTIAGO DEL ESTERO,COLECTIVO,2608
2024-08-12,TIERRA DEL FUEGO,COLECTIVO,30300
2024-08-13,BUENOS AIRES,LANCHAS,1136
2024-08-13,BUENOS AIRES,COLECTIVO,5832313
2024-08-13,CATAMARCA,COLECTIVO,66339
2024-08-13,CHACO,COLECTIVO,96649
2024-08-13,CHUBUT,COLECTIVO,102668
2024-08-13,CORDOBA,COLECTIVO,7998
2024-08-13,CORRIENTES,COLECTIVO,114072
2024-08-13,ENTRE RÍOS,COLECTIVO,125808
2024-08-13,FORMOSA,COLECTIVO,15089
2024-08-13,JUJUY,COLECTIVO,214930
2024-08-13,LA PAMPA,COLECTIVO,13530
2024-08-13,MENDOZA,COLECTIVO,800485
2024-08-13,NEUQUÉN,COLECTIVO,112770
2024-08-13,RÍO NEGRO,COLECTIVO,60459
2024-08-13,SAN JUAN,COLECTIVO,351464
2024-08-13,SAN LUIS,COLECTIVO,57216
2024-08-13,SANTA CRUZ,COLECTIVO,10286
2024-08-13,SANTA FE,COLECTIVO,640603
2024-08-13,SANTIAGO DEL ESTERO,COLECTIVO,2670
2024-08-13,TIERRA DEL FUEGO,COLECTIVO,33754
2024-08-14,BUENOS AIRES,COLECTIVO,5635085
2024-08-14,BUENOS AIRES,LANCHAS,1237
2024-08-14,CATAMARCA,COLECTIVO,67647
2024-08-14,CHACO,COLECTIVO,98677
2024-08-14,CHUBUT,COLECTIVO,102840
2024-08-14,CORDOBA,COLECTIVO,8326
2024-08-14,CORRIENTES,COLECTIVO,117494
2024-08-14,ENTRE RÍOS,COLECTIVO,106628
2024-08-14,FORMOSA,COLECTIVO,15880
2024-08-14,JUJUY,COLECTIVO,220537
2024-08-14,LA PAMPA,COLECTIVO,13807
2024-08-14,MENDOZA,COLECTIVO,813732
2024-08-14,NEUQUÉN,COLECTIVO,100071
2024-08-14,RÍO NEGRO,COLECTIVO,60366
2024-08-14,SAN JUAN,COLECTIVO,357658
2024-08-14,SAN LUIS,COLECTIVO,58620
2024-08-14,SANTA CRUZ,COLECTIVO,8934
2024-08-14,SANTA FE,COLECTIVO,645253
2024-08-14,SANTIAGO DEL ESTERO,COLECTIVO,2747
2024-08-14,TIERRA DEL FUEGO,COLECTIVO,32577
2024-08-15,BUENOS AIRES,LANCHAS,1193
2024-08-15,BUENOS AIRES,COLECTIVO,5914183
2024-08-15,CATAMARCA,COLECTIVO,67771
2024-08-15,CHACO,COLECTIVO,91334
2024-08-15,CHUBUT,COLECTIVO,104577
2024-08-15,CORDOBA,COLECTIVO,8256
2024-08-15,CORRIENTES,COLECTIVO,88359
2024-08-15,ENTRE RÍOS,COLECTIVO,104861
2024-08-15,FORMOSA,COLECTIVO,15325
2024-08-15,JUJUY,COLECTIVO,220914
2024-08-15,LA PAMPA,COLECTIVO,13527
2024-08-15,MENDOZA,COLECTIVO,805780
2024-08-15,NEUQUÉN,COLECTIVO,124614
2024-08-15,RÍO NEGRO,COLECTIVO,60011
2024-08-15,SAN JUAN,COLECTIVO,363839
2024-08-15,SAN LUIS,COLECTIVO,58724
2024-08-15,SANTA CRUZ,COLECTIVO,10325
2024-08-15,SANTA FE,COLECTIVO,628135
2024-08-15,SANTIAGO DEL ESTERO,COLECTIVO,2750
2024-08-15,TIERRA DEL FUEGO,COLECTIVO,33226
2024-08-16,BUENOS AIRES,LANCHAS,1370
2024-08-16,BUENOS AIRES,COLECTIVO,5868547
2024-08-16,CATAMARCA,COLECTIVO,65348
2024-08-16,CHACO,COLECTIVO,96872
2024-08-16,CHUBUT,COLECTIVO,100580
2024-08-16,CORDOBA,COLECTIVO,7497
2024-08-16,CORRIENTES,COLECTIVO,108428
2024-08-16,ENTRE RÍOS,COLECTIVO,116079
2024-08-16,FORMOSA,COLECTIVO,15260
2024-08-16,JUJUY,COLECTIVO,223117
2024-08-16,LA PAMPA,COLECTIVO,12737
2024-08-16,MENDOZA,COLECTIVO,770528
2024-08-16,NEUQUÉN,COLECTIVO,121994
2024-08-16,RÍO NEGRO,COLECTIVO,60248
2024-08-16,SAN JUAN,COLECTIVO,359187
2024-08-16,SAN LUIS,COLECTIVO,55676
2024-08-16,SANTA CRUZ,COLECTIVO,5027
2024-08-16,SANTA FE,COLECTIVO,637981
2024-08-16,SANTIAGO DEL ESTERO,COLECTIVO,2710
2024-08-16,TIERRA DEL FUEGO,COLECTIVO,31876
2024-08-17,BUENOS AIRES,COLECTIVO,3082703
2024-08-17,BUENOS AIRES,LANCHAS,1333
2024-08-17,CATAMARCA,COLECTIVO,24523
2024-08-17,CHACO,COLECTIVO,45293
2024-08-17,CHUBUT,COLECTIVO,41304
2024-08-17,CORDOBA,COLECTIVO,3254
2024-08-17,CORRIENTES,COLECTIVO,37766
2024-08-17,ENTRE RÍOS,COLECTIVO,26941
2024-08-17,FORMOSA,COLECTIVO,7346
2024-08-17,JUJUY,COLECTIVO,119970
2024-08-17,LA PAMPA,COLECTIVO,2760
2024-08-17,MENDOZA,COLECTIVO,343770
2024-08-17,NEUQUÉN,COLECTIVO,64062
2024-08-17,RÍO NEGRO,COLECTIVO,29047
2024-08-17,SAN JUAN,COLECTIVO,146221
2024-08-17,SAN LUIS,COLECTIVO,20116
2024-08-17,SANTA CRUZ,COLECTIVO,3981
2024-08-17,SANTA FE,COLECTIVO,270965
2024-08-17,SANTIAGO DEL ESTERO,COLECTIVO,1009
2024-08-17,TIERRA DEL FUEGO,COLECTIVO,13405
2024-08-18,BUENOS AIRES,COLECTIVO,1889805
2024-08-18,BUENOS AIRES,LANCHAS,856
2024-08-18,CATAMARCA,COLECTIVO,12963
2024-08-18,CHACO,COLECTIVO,28328
2024-08-18,CHUBUT,COLECTIVO,24852
2024-08-18,CORDOBA,COLECTIVO,1667
2024-08-18,CORRIENTES,COLECTIVO,26496
2024-08-18,ENTRE RÍOS,COLECTIVO,14702
2024-08-18,FORMOSA,COLECTIVO,5146
2024-08-18,JUJUY,COLECTIVO,76222
2024-08-18,LA PAMPA,COLECTIVO,1456
2024-08-18,MENDOZA,COLECTIVO,218317
2024-08-18,NEUQUÉN,COLECTIVO,35217
2024-08-18,RÍO NEGRO,COLECTIVO,17939
2024-08-18,SAN JUAN,COLECTIVO,87425
2024-08-18,SAN LUIS,COLECTIVO,11578
2024-08-18,SANTA CRUZ,COLECTIVO,2620
2024-08-18,SANTA FE,COLECTIVO,181419
2024-08-18,SANTIAGO DEL ESTERO,COLECTIVO,3
2024-08-18,TIERRA DEL FUEGO,COLECTIVO,9406
2024-08-19,BUENOS AIRES,LANCHAS,1169
2024-08-19,BUENOS AIRES,COLECTIVO,5331953
2024-08-19,CATAMARCA,COLECTIVO,64052
2024-08-19,CHACO,COLECTIVO,86229
2024-08-19,CHUBUT,COLECTIVO,99772
2024-08-19,CORDOBA,COLECTIVO,7231
2024-08-19,CORRIENTES,COLECTIVO,104398
2024-08-19,ENTRE RÍOS,COLECTIVO,67610
2024-08-19,FORMOSA,COLECTIVO,14790
2024-08-19,JUJUY,COLECTIVO,208396
2024-08-19,LA PAMPA,COLECTIVO,11536
2024-08-19,MENDOZA,COLECTIVO,698430
2024-08-19,NEUQUÉN,COLECTIVO,106488
2024-08-19,RÍO NEGRO,COLECTIVO,53994
2024-08-19,SAN JUAN,COLECTIVO,311505
2024-08-19,SAN LUIS,COLECTIVO,50611
2024-08-19,SANTA CRUZ,COLECTIVO,10563
2024-08-19,SANTA FE,COLECTIVO,609503
2024-08-19,SANTIAGO DEL ESTERO,COLECTIVO,2496
2024-08-19,TIERRA DEL FUEGO,COLECTIVO,33935
2024-08-20,BUENOS AIRES,COLECTIVO,5355769
2024-08-20,BUENOS AIRES,LANCHAS,764
2024-08-20,CATAMARCA,COLECTIVO,60580
2024-08-20,CHACO,COLECTIVO,91357
2024-08-20,CHUBUT,COLECTIVO,98502
2024-08-20,CORDOBA,COLECTIVO,7191
2024-08-20,CORRIENTES,COLECTIVO,112507
2024-08-20,ENTRE RÍOS,COLECTIVO,100185
2024-08-20,FORMOSA,COLECTIVO,14481
2024-08-20,JUJUY,COLECTIVO,205071
2024-08-20,LA PAMPA,COLECTIVO,9756
2024-08-20,MENDOZA,COLECTIVO,720580
2024-08-20,NEUQUÉN,COLECTIVO,90973
2024-08-20,RÍO NEGRO,COLECTIVO,52816
2024-08-20,SAN JUAN,COLECTIVO,301270
2024-08-20,SAN LUIS,COLECTIVO,51626
2024-08-20,SANTA CRUZ,COLECTIVO,10067
2024-08-20,SANTA FE,COLECTIVO,560829
2024-08-20,SANTIAGO DEL ESTERO,COLECTIVO,2623
2024-08-20,TIERRA DEL FUEGO,COLECTIVO,33646
2024-08-21,BUENOS AIRES,COLECTIVO,4203552
2024-08-21,BUENOS AIRES,LANCHAS,853
2024-08-21,CATAMARCA,COLECTIVO,56883
2024-08-21,CHACO,COLECTIVO,61203
2024-08-21,CHUBUT,COLECTIVO,86237
2024-08-21,CORDOBA,COLECTIVO,7405
2024-08-21,CORRIENTES,COLECTIVO,78645
2024-08-21,ENTRE RÍOS,COLECTIVO,82812
2024-08-21,FORMOSA,COLECTIVO,15136
2024-08-21,JUJUY,COLECTIVO,213661
2024-08-21,LA PAMPA,COLECTIVO,9314
2024-08-21,MENDOZA,COLECTIVO,704558
2024-08-21,NEUQUÉN,COLECTIVO,105901
2024-08-21,RÍO NEGRO,COLECTIVO,55743
2024-08-21,SAN JUAN,COLECTIVO,313796
2024-08-21,SAN LUIS,COLECTIVO,44209
2024-08-21,SANTA CRUZ,COLECTIVO,10029
2024-08-21,SANTA FE,COLECTIVO,555348
2024-08-21,SANTIAGO DEL ESTERO,COLECTIVO,2668
2024-08-21,TIERRA DEL FUEGO,COLECTIVO,34347
2024-08-22,BUENOS AIRES,COLECTIVO,5228872
2024-08-22,BUENOS AIRES,LANCHAS,1108
2024-08-22,CATAMARCA,COLECTIVO,64968
2024-08-22,CHACO,COLECTIVO,57928
2024-08-22,CHUBUT,COLECTIVO,90050
2024-08-22,CORDOBA,COLECTIVO,8160
2024-08-22,CORRIENTES,COLECTIVO,49649
2024-08-22,ENTRE RÍOS,COLECTIVO,37940
2024-08-22,FORMOSA,COLECTIVO,7941
2024-08-22,JUJUY,COLECTIVO,208118
2024-08-22,LA PAMPA,COLECTIVO,13102
2024-08-22,MENDOZA,COLECTIVO,760805
2024-08-22,NEUQUÉN,COLECTIVO,107136
2024-08-22,RÍO NEGRO,COLECTIVO,57241
2024-08-22,SAN JUAN,COLECTIVO,338669
2024-08-22,SAN LUIS,COLECTIVO,53114
2024-08-22,SANTA FE,COLECTIVO,626712
2024-08-22,SANTIAGO DEL ESTERO,COLECTIVO,2567
2024-08-22,TIERRA DEL FUEGO,COLECTIVO,19476
2024-08-23,BUENOS AIRES,COLECTIVO,5691942
2024-08-23,BUENOS AIRES,LANCHAS,1494
2024-08-23,CATAMARCA,COLECTIVO,58985
2024-08-23,CHUBUT,COLECTIVO,97584
2024-08-23,CORDOBA,COLECTIVO,8211
2024-08-23,CORRIENTES,COLECTIVO,84764
2024-08-23,ENTRE RÍOS,COLECTIVO,41572
2024-08-23,FORMOSA,COLECTIVO,12362
2024-08-23,JUJUY,COLECTIVO,105687
2024-08-23,LA PAMPA,COLECTIVO,12469
2024-08-23,MENDOZA,COLECTIVO,770982
2024-08-23,NEUQUÉN,COLECTIVO,119883
2024-08-23,RÍO NEGRO,COLECTIVO,58937
2024-08-23,SAN JUAN,COLECTIVO,343921
2024-08-23,SAN LUIS,COLECTIVO,48719
2024-08-23,SANTA FE,COLECTIVO,626285
2024-08-23,SANTIAGO DEL ESTERO,COLECTIVO,2487
2024-08-23,TIERRA DEL FUEGO,COLECTIVO,21113
2024-08-24,BUENOS AIRES,COLECTIVO,3406247
2024-08-24,BUENOS AIRES,LANCHAS,1136
2024-08-24,CATAMARCA,COLECTIVO,23637
2024-08-24,CHACO,COLECTIVO,42390
2024-08-24,CHUBUT,COLECTIVO,49943
2024-08-24,CORDOBA,COLECTIVO,3567
2024-08-24,CORRIENTES,COLECTIVO,37297
2024-08-24,ENTRE RÍOS,COLECTIVO,42250
2024-08-24,FORMOSA,COLECTIVO,6914
2024-08-24,JUJUY,COLECTIVO,115038
2024-08-24,LA PAMPA,COLECTIVO,4432
2024-08-24,MENDOZA,COLECTIVO,400937
